Front,Back,Procedure,Guide,Chapter,Tags
"PENSION APPLICATION (PD440-045)","Grants terminal leave","A.G. 329",AG.,key_terms 329_career_development
"RESIGNATION AND EXIT INTERVIEW (PD452-151)","Completed and signed by resigning member","A.G. 329",AG.,key_terms 329_career_development
"PROPERTY CLERK INVOICE (PD521-141)","Lists firearms safeguarded","A.G. 329",AG.,key_terms 329_career_development
"ACQUISITION OR DISPOSITION OF FIREARMS (PD424-150)","Report to NY State Police for each firearm","A.G. 329",AG.,key_terms 329_career_development
"HANDGUN LICENSE APPLICATION (PD643-041)","Typed and notarized; for NYC residents applying for handgun license upon retirement","A.G. 329",AG.,key_terms 329_career_development
"Item","Timeframe","A.G. 329",AG.,key_terms 329_career_development
"Tier 2 reporting to PPF","At least 30 calendar days in advance","A.G. 329",AG.,key_terms 329_career_development
"Tier 3 reporting to PPF","May report without notice","A.G. 329",AG.,key_terms 329_career_development
"LEOSA card expiration","12 months from last range requalification","A.G. 329",AG.,key_terms 329_career_development
"NICS check","Within 30 days prior to separation","A.G. 329",AG.,key_terms 329_career_development
"RESIGNATION AND EXIT INTERVIEW distribution","Within 5 business days","A.G. 329",AG.,key_terms 329_career_development
"Reinstatement after resignation","Only by Police Commissioner within 1 year","A.G. 329",AG.,key_terms 329_career_development
"Tier 2 mandatory retirement age","63","A.G. 329",AG.,key_terms 329_career_development
"Tier 3 mandatory retirement age","62","A.G. 329",AG.,key_terms 329_career_development
"Tier 3 retired ID/LEOSA issuance","30 days after discontinuance","A.G. 329",AG.,key_terms 329_career_development
"SERGEANT FOCUS: Know the property return matrix. Tier 2 mandatory retirement age is 63; Tier 3 is 62. Members on terminal leave are only available for emergencies. No leaves after terminal leave starts.","329 RETIREMENT","A.G. 329",AG.,sergeant_focus
"Investigating Supervisor","Sergeant or above from injured member's command; if unavailable, from precinct of occurrence","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Out of City LOD","Investigating supervisor must be captain or above","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Line of Duty Injury Report","Prepared via LOD Injury Reporting System (intranet or smartphone)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"FECA","Federal Employees Compensation Act — benefits when Federal statute violated during apprehension","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Trauma Counseling Team","Staffed by Chief Surgeon, Director of Behavioral Care and Support Section, and licensed professionals of Medical Division","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Behavioral Care and Support Section","Location for 48-hour follow-up meeting","A.G. 330",AG.,key_terms 330_medical_health_wellness
"POPPA","Police Organization Providing Peer Assistance — separate from Trauma Counseling","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Employee Assistance Programs","Multiple programs available; Trauma Counseling does not prevent voluntary use of any","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Infectious Disease","Diseases transmitted by contact with blood, body fluids, animal saliva, or CNS tissue","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Hazardous Material","Any chemical, biological, or radiological health hazard","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Universal Precautions","Treat all blood and body fluids as infectious for HIV, HBV, and other bloodborne pathogens","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Designated Officer","Individual designated under Ryan White Act (42 U.S.C. 300ff-86) for exposure determinations","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Form","Purpose","A.G. 330",AG.,key_terms 330_medical_health_wellness
"WITNESS STATEMENT - INJURY TO MEMBER (PD429-065)","Non-Department witness statement for LOD injury","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Police Accident Report (MV104AN)","If vehicle collision involved in LOD injury","A.G. 330",AG.,key_terms 330_medical_health_wellness
"AIDED REPORT (PD304-152)","If no vehicle involved in LOD injury","A.G. 330",AG.,key_terms 330_medical_health_wellness
"UNUSUAL OCCURRENCE REPORT (PD370-152)","For LOD death/serious injury; also for Trauma Counseling incidents","A.G. 330",AG.,key_terms 330_medical_health_wellness
"SCOC M187","Report of Inmate Death to NYS Commission of Correction","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Biohazard Label","Affixed to contaminated property, evidence, or waste","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Item","Timeframe","A.G. 330",AG.,key_terms 330_medical_health_wellness
"LOD Injury Report sign-off by investigating supervisor","Before end of tour","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Trauma Counseling follow-up meeting","48 hours after event","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Additional trauma counseling sessions","1 to 6 weeks after incident","A.G. 330",AG.,key_terms 330_medical_health_wellness
"FECA documentation forwarding","Within 90 days of occurrence","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Delayed LOD designation report","Within 60 days (then every 60 days)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Exposure report number","Obtained via LOD Injury Reporting System","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Rule","Detail","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Ratio","1 part bleach : 10 parts water","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Preparation","FRESHLY MIXED for each use","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Do NOT mix with","Any solution other than water","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Do NOT use on","Uniforms (causes damage) or hands","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Disposal","In sink only (not urinal/toilet — chemical deodorizers cause toxic gas)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Regular Sick","Member not eligible for or declines Admin Sick; requires visit to Department Surgeon","A.G. 330",AG.,key_terms 330_medical_health_wellness
"District Surgeon","Report at next office hours; 5 exceptions (Chronic B, Fri/Sat, unable to travel, dental, Medical Division directs)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Sick Serial Number","Obtained from Sick Desk; the ONLY item UMOS passes to D.O.","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Absence Control and Investigations Unit","Medical Division unit notified by D.O. when malingering is suspected","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Sick Reporting System","Queried by D.O. and Operations Coordinator to verify sick status","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Limited Capacity","Must visit Surgeon to request; exception: pregnant members requesting position limited — no visit required","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Admin Sick","UMOS-only (no CMOS); max 2 days; call D.O. at least 2 hours pre-tour; no Surgeon visit","A.G. 330",AG.,key_terms 330_medical_health_wellness
"LIMB LSS MD","Mnemonic for when Admin Sick is NOT authorized: Line of duty, Injury, Mutual, Chronic B, Late, Stress, Supervisor deems inappropriate, Major illness, Dental","A.G. 330",AG.,key_terms 330_medical_health_wellness
"One Sick Event","Days 1-3 (Admin + Regular) consolidate into a single sick event","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Command Diary","Entry made under appearance date AND 2 days prior (excluding Sat/Sun/Holidays)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Roll Call Clerk","Notifies court of inability to attend; requests adjournment 2 days before; notifies on morning of appearance (except Criminal Court)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Operations Coordinator / PRAA","Calls District Surgeon 2 days prior to determine if member can appear","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Counseling Unit","Assists MOS with alcohol, prescription drug, gambling, or financial difficulties; return to full duty","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Non-Disciplinary Referral","No report made; promotions NOT jeopardized; assignment NOT ordinarily changed","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Confidentiality Exceptions","Written consent, valid subpoena, U.S. District Court Order, suspected child abuse, danger to self/others","A.G. 330",AG.,key_terms 330_medical_health_wellness
"EAU Conferral","Required before final adjudication of ALL misconduct involving alcohol or domestic violence","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Item","Timeframe","A.G. 330",AG.,key_terms 330_medical_health_wellness
"LOD Injury Report sign-off by investigating supervisor","Before end of tour","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Trauma Counseling follow-up meeting","48 hours after event","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Additional trauma counseling sessions","1 to 6 weeks after incident","A.G. 330",AG.,key_terms 330_medical_health_wellness
"FECA documentation forwarding","Within 90 days of occurrence","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Delayed LOD designation report","Within 60 days (then every 60 days)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Admin Sick notification to D.O.","At least 2 hours before start of tour","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Admin Sick maximum duration","2 days (3rd day becomes Regular Sick)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"Court notification — Command Diary","Appearance date AND 2 days prior (excl. weekends/holidays)","A.G. 330",AG.,key_terms 330_medical_health_wellness
"UMOS out sick outside resident counties","Contacted weekly by District Surgeon","A.G. 330",AG.,key_terms 330_medical_health_wellness
"SERGEANT FOCUS: Coordinate documentation of all involved MOS names when numerous individuals are exposed. Ensure exposure report number obtained via LOD Injury Reporting System. If actual injury → comply with A.G. 330-03. Know the bleach ratio and needle handling rules for roll call training.","330 INFECTIOUS DISEASE EXPOSURE","A.G. 330",AG.,sergeant_focus
"SERGEANT FOCUS: Sign off LOD Injury Report electronically before end of tour. Include BWC/video review findings. If member dies or likely to die, ensure firearms and Department property are safeguarded. Comply with P.G. 221-06 if any force was used. FECA indicator required on LOD report.","330 LINE OF DUTY INJURY","A.G. 330",AG.,sergeant_focus
"SERGEANT FOCUS: Ensure involved members are available for Trauma Team interview. Verify members have been contacted in person. Prepare UOR listing contacted members. Captain or above can request Trauma Team response to any incident.","330 TRAUMA COUNSELING","A.G. 330",AG.,sergeant_focus
"Rank/Title","Evaluation System","A.G. 331",AG.,key_terms 331_evaluations
"Probationary Police Officer","Online Evaluation System","A.G. 331",AG.,key_terms 331_evaluations
"Police Officer/Detective (non-investigative)","PERF System","A.G. 331",AG.,key_terms 331_evaluations
"Police Officer (investigative/Detective Track)","Online Evaluation System","A.G. 331",AG.,key_terms 331_evaluations
"Sergeant (probationary)","Online Evaluation System","A.G. 331",AG.,key_terms 331_evaluations
"Sergeant (permanent)","Online Evaluation System","A.G. 331",AG.,key_terms 331_evaluations
"Lieutenant (probationary/permanent)","Online Evaluation System","A.G. 331",AG.,key_terms 331_evaluations
"Captain through Deputy Chief","Online Evaluation System","A.G. 331",AG.,key_terms 331_evaluations
"Assistant Chief and above/Civilian Managers","Managerial Performance Evaluation Form","A.G. 331",AG.,key_terms 331_evaluations
"Rank","Evaluation Months","A.G. 331",AG.,key_terms 331_evaluations
"Probationary Police Officer","10th, 16th, 22nd","A.G. 331",AG.,key_terms 331_evaluations
"Probationary Sergeant","4th, 10th (16th if extended)","A.G. 331",AG.,key_terms 331_evaluations
"Probationary Lieutenant","4th, 10th (16th if extended)","A.G. 331",AG.,key_terms 331_evaluations
"Probationary Captain","4th, 10th, 16th","A.G. 331",AG.,key_terms 331_evaluations
"Investigative Track PO","8th, 15th","A.G. 331",AG.,key_terms 331_evaluations
"Rank/Title","Rating Period","A.G. 331",AG.,key_terms 331_evaluations
"Police Officer/Detective (non-investigative)","Jan 1 - Dec 31","A.G. 331",AG.,key_terms 331_evaluations
"PO assigned to investigative track","End of 8th and 15th month","A.G. 331",AG.,key_terms 331_evaluations
"Detective (investigative)","May 16 - May 15","A.G. 331",AG.,key_terms 331_evaluations
"Sergeant","Jan 16 - Jan 15","A.G. 331",AG.,key_terms 331_evaluations
"Lieutenant","Jan 16 - Jan 15","A.G. 331",AG.,key_terms 331_evaluations
"Captain through Deputy Chief","June 30 - July 1","A.G. 331",AG.,key_terms 331_evaluations
"Assistant Chief and above","Jan 1 - Dec 31","A.G. 331",AG.,key_terms 331_evaluations
"Civilian Sub-managerial","Sep 16 - Sep 15","A.G. 331",AG.,key_terms 331_evaluations
"School Safety Agents","July 1 - June 30","A.G. 331",AG.,key_terms 331_evaluations
"Total Annual Score","Overall Evaluation","A.G. 331",AG.,key_terms 331_evaluations
"90-100","Exceptional","A.G. 331",AG.,key_terms 331_evaluations
"77-89","Exceeds Expectations","A.G. 331",AG.,key_terms 331_evaluations
"68-76","Meets Standards","A.G. 331",AG.,key_terms 331_evaluations
"60-67","Needs Improvement","A.G. 331",AG.,key_terms 331_evaluations
"59 or below","Unsatisfactory","A.G. 331",AG.,key_terms 331_evaluations
"Condition","Required Reviewer Rank","A.G. 331",AG.,key_terms 331_evaluations
"Below competent (2.5 or lower) — 331-01","Captain or above","A.G. 331",AG.,key_terms 331_evaluations
"Extremely competent (5.0) — 331-01","Captain or above","A.G. 331",AG.,key_terms 331_evaluations
